,filename,LCD,PLD,LFPD,cm3_g,ASA_m2_cm3,ASA_m2_g,NASA_m2_cm3,NASA_m2_g,AV_VF,AV_cm3_g,NAV_cm3_g,All_Metals,Has_OMS,Open_Metal_Sites,Extension,FSR_overlap,from_CSD,public,DISORDER,CSD_overlap_inCoRE,CSD_of_WoS_inCoRE,CSD_overlap_inCCDC,date_CSD,DOI_public,Note,Matched_CSD_of_CoRE,Possible_List_CSD_of_CoRE,,,,,,,,,,,,,,
6736,MATWUC_clean,6.79171,5.36307,6.77355,0.962581,2073.83,2154.45,0,0,0.6394,0.664256,0,Zn,Yes,Zn,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
6737,MATXAJ_clean,12.50004,9.04853,12.40632,0.6224,2078.93,3340.18,0,0,0.775,1.24518,0,Zn,Yes,Zn,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
6739,MAVFEV_clean,4.93313,4.38082,4.93313,1.57553,2293.93,1455.98,0,0,0.6088,0.38641,0,Eu,No, ,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
6738,MAVFEV01_clean,4.92643,4.38387,4.92643,1.57725,2265.97,1436.66,0,0,0.6254,0.396513,0,Eu,Yes,Eu,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
6740,MAVLIH_clean,4.17698,3.80425,4.16912,1.75068,396.551,226.513,0,0,0.3968,0.226655,0,Cd,No, ,clean,Y,Y,N,,N,,,,,,,,,,,,,,,,,,,,,
6742,MAVRAE_clean,14.86498,11.27751,14.86293,0.610418,2066.56,3385.48,11.8472,19.4083,0.781,1.27945,0,Cu,Yes,Cu,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
6744,MAWFEY_clean,8.76979,6.5651,8.76979,1.23234,2527.32,2050.83,0.36923,0.299617,0.7208,0.584904,0,"Mo,Zn",Yes,Mo,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
6745,MAWFIC_clean,9.46149,6.72598,9.46149,1.3222,2511.12,1899.19,0.278339,0.210512,0.7294,0.551655,0,"Mo,Zn",Yes,Mo,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
6746,MAWTUC_clean,5.33465,4.95075,5.33465,1.06578,1588.39,1490.35,0,0,0.586,0.549831,0,Zn,Yes,Zn,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
6747,MAWVAK_clean,5.70954,5.40047,5.70954,0.993165,1765.23,1777.38,0,0,0.616,0.620239,0,Zn,Yes,Zn,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
6748,MAWVEN_clean,3.1708,2.56037,3.09529,1.45157,0,0,0,0,0.4264,0.29375,0,Sc,No, ,clean,Y,Y,N,,N,,,,,,,,,,,,,,,,,,,,,
6755,MAXHOJ_clean,7.21423,7.14904,7.21308,2.35131,802.226,341.182,0,0,0.4652,0.197847,0,Ag,Yes,Ag,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
6753,MAXHOJ01_clean,7.81574,7.80243,7.81574,2.30216,801.005,347.937,0,0,0.4866,0.211367,0,Ag,Yes,Ag,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
6754,MAXHOJ02_clean,7.99097,7.97883,7.99097,2.29999,841.343,365.803,0,0,0.4922,0.214001,0,Ag,Yes,Ag,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
6757,MAXHUP_clean,5.13022,4.79202,5.13022,2.58707,825.121,318.94,0,0,0.427,0.165051,0,Ag,Yes,Ag,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
6763,MAYFUN_clean,4.35216,2.72561,4.31622,1.75285,0,0,838.213,478.201,0.4836,0.275894,0,Fe,No, ,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
6764,MAYGAU_clean,4.36117,2.74007,4.30735,1.7533,0,0,854.122,487.15,0.4854,0.276849,0,Fe,No, ,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
6766,MAYJOM_clean,6.51956,6.14293,6.51763,1.25239,1627.1,1299.19,0,0,0.6236,0.497928,0,In,No, ,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
6767,MAYKOO_clean,12.58218,11.50288,12.56968,0.603307,2027.92,3361.34,0,0,0.7608,1.26105,0,Cu,Yes,Cu,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
6769,MAYXUG_clean,3.93702,2.88696,3.93702,2.34564,0,0,209.127,89.1559,0.3948,0.168312,0,Er,Yes,Er,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
6770,MAYYAN_clean,4.73791,2.96698,4.59269,1.77725,0,0,586.024,329.736,0.5108,0.28741,0,Pr,No, ,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
6771,MAZJAY_clean,5.84732,2.9425,5.84732,1.86705,0,0,707.249,378.806,0.4848,0.259661,0,Eu,No, ,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
6772,MAZJEC_clean,5.75047,2.93376,5.6386,1.90857,0,0,684.75,358.776,0.4812,0.252125,0,Gd,No, ,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
6773,MAZSOX_clean,5.55494,4.03435,5.33658,1.3131,1791.89,1364.62,0,0,0.6002,0.457085,0,Zn,Yes,Zn,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
6774,MAZSUD_clean,5.33307,3.93087,5.33307,1.15662,1798.05,1554.58,0,0,0.618,0.534316,0,Zn,No, ,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
6776,MAZYER_clean,4.43636,3.24332,4.39078,1.94597,0,0,377.647,194.066,0.3434,0.176467,0,"Cd,K",No, ,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
6777,MEBMEM01_clean,4.99521,4.76904,4.99521,2.65468,694.411,261.58,0,0,0.4228,0.159266,0,Ag,Yes,Ag,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
6778,MECLEL_clean,6.5631,2.8574,6.52958,1.72824,0,0,1055.34,610.644,0.4884,0.2826,0,Al,No, ,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
6779,MECVIA_clean,10.80775,2.64192,10.80775,1.17536,0,0,1779.95,1514.39,0.6924,0.589096,0,"Ga,Co",No, ,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
6780,MECVOG_clean,10.72106,2.6119,10.72106,1.16476,0,0,1792.47,1538.92,0.6812,0.584841,0,"Ga,Fe",No, ,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
6781,MECVUM_clean,10.76139,2.6588,10.76139,1.14587,0,0,1790.65,1562.7,0.693,0.604779,0,"Ga,Mn",No, ,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
6783,MECWIB_clean,7.68734,5.08903,7.68734,1.09108,1654.78,1516.65,0,0,0.567,0.51967,0,Zn,No, ,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
6784,MECWOH_clean,16.37336,6.82627,16.37336,1.39042,1180.57,849.076,0,0,0.5268,0.378879,0,Zn,No, ,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
6787,MEFJUE_clean,13.6466,4.52582,13.6466,0.969419,2198.16,2267.5,0,0,0.6876,0.709291,0,"Cu,Zn",Yes,"Cu,Zn",clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
6790,MEGBAD_clean,9.5163,5.76215,9.5163,0.851407,2206.78,2591.93,0,0,0.6808,0.799618,0,"Ni,Mn",Yes,"Ni,Mn",clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
6792,MEGFIN_clean,12.26016,8.11803,12.26013,0.845073,1643.38,1944.66,0,0,0.644,0.762064,0,Mn,Yes,Mn,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
6793,MEHMET_clean,21.82341,9.06966,13.94061,0.408796,1899.79,4647.28,0,0,0.8328,2.0372,0,Cu,Yes,Cu,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
6795,MEJMOE_clean,13.36085,7.20564,12.38159,0.61631,2232.14,3621.79,0,0,0.8056,1.30713,0,Zn,No, ,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
6796,MEJQEZ_clean,4.70786,3.58668,4.69647,1.26931,973.305,766.801,0,0,0.5298,0.417393,0,Zn,No, ,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
6797,MEJQID_clean,4.95338,3.66569,4.91383,1.21757,1152.17,946.288,0,0,0.5426,0.445643,0,Zn,No, ,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
6798,MEJQOJ_clean,5.07328,3.68023,5.06179,1.21005,1189.89,983.336,0,0,0.5496,0.454196,0,Zn,No, ,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
6799,MEJZEI_clean,5.32267,3.53615,5.32267,1.67671,498.537,297.33,52.5885,31.3641,0.4392,0.261941,0,La,Yes,La,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
6800,MEJZIM_clean,5.3333,3.56234,5.2261,1.69384,503.361,297.172,49.7521,29.3724,0.4348,0.256695,0,Ce,Yes,Ce,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
6801,MEJZOS_clean,5.26465,3.41703,5.25331,1.72957,398.344,230.313,32.6666,18.8871,0.43,0.248616,0,Pr,Yes,Pr,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
6802,MEJZUY_clean,5.25291,3.40149,5.01155,1.7873,394.206,220.559,29.004,16.2278,0.4246,0.237565,0,Sm,Yes,Sm,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
6803,MEKBAH_clean,5.23285,3.40673,4.67793,1.83571,402.852,219.453,27.5563,15.0113,0.421,0.229339,0,Tb,Yes,Tb,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
6804,MEKDUC_clean,4.94918,3.68888,4.93711,1.45476,795.928,547.119,0,0,0.4866,0.334488,0,Cd,No, ,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
6805,MEMGAN_clean,4.41097,3.81053,4.41097,1.23944,1320.34,1065.27,0,0,0.561,0.452623,0,Cu,Yes,Cu,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
6809,MESGIB_clean,4.81709,3.08862,4.81396,1.24405,0,0,956.502,768.859,0.5698,0.458018,0,Ag,Yes,Ag,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
6810,METYIU_clean,7.46107,4.86322,7.46107,1.31027,1231.65,939.995,0,0,0.5398,0.411977,0,Cd,No, ,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
6811,MEWNEH_clean,5.42515,3.64983,5.42515,2.53736,330.635,130.307,105.197,41.4594,0.4166,0.164187,0,Tm,Yes,Tm,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
6813,MEXDAU_clean,4.54871,2.8928,4.54871,1.8886,0,0,603.679,319.644,0.5446,0.288362,0,Zn,No, ,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
6812,MEXDAU01_clean,4.5761,2.91188,4.55805,1.87887,0,0,615.485,327.583,0.534,0.284214,0,Zn,No, ,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
6814,MEXDEY_clean,5.3901,4.95385,5.37594,2.70285,794.745,294.04,0,0,0.4526,0.167453,0,Zn,Yes,Zn,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
6816,MEYLIN_clean,4.35255,2.41172,4.34035,1.60882,0,0,805.25,500.521,0.5864,0.36449,0,Cu,No, ,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
6817,MIBMER_clean,8.80758,7.78405,8.80758,0.713822,2198.53,3079.94,0,0,0.7072,0.990723,0,Fe,Yes,Fe,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
6838,MIBQAR_clean,15.09102,7.94876,15.09102,0.589235,2199.79,3733.3,0,0,0.8108,1.37602,0,Zn,No, ,clean,Y,Y,N,,N,,,,,,,,,,,,,,,,,,,,,
6818,MIBQAR01_clean,15.09334,7.95441,15.09334,0.589872,2199.6,3728.95,0,0,0.8106,1.3742,0,Zn,No, ,clean,Y,Y,N,,N,,,,,,,,,,,,,,,,,,,,,
6819,MIBQAR02_clean,15.08377,7.95705,15.07882,0.590375,2198.21,3723.41,0,0,0.8108,1.37336,0,Zn,No, ,clean,Y,Y,N,,N,,,,,,,,,,,,,,,,,,,,,
6820,MIBQAR03_clean,15.08046,7.94715,15.08046,0.591121,2200.28,3722.22,0,0,0.8102,1.37062,0,Zn,No, ,clean,Y,Y,N,,N,,,,,,,,,,,,,,,,,,,,,
6821,MIBQAR04_clean,15.07174,7.95678,15.07174,0.591383,2198.87,3718.18,0,0,0.8104,1.37035,0,Zn,No, ,clean,Y,Y,N,,N,,,,,,,,,,,,,,,,,,,,,
6822,MIBQAR05_clean,15.06944,7.95595,15.05344,0.592082,2197.73,3711.86,0,0,0.8102,1.36839,0,Zn,No, ,clean,Y,Y,N,,N,,,,,,,,,,,,,,,,,,,,,
6823,MIBQAR06_clean,15.07592,7.95659,15.07592,0.592452,2197.07,3708.44,0,0,0.8102,1.36754,0,Zn,No, ,clean,Y,Y,N,,N,,,,,,,,,,,,,,,,,,,,,
6824,MIBQAR07_clean,15.05956,7.95683,15.03118,0.592909,2196.69,3704.94,0,0,0.8102,1.36648,0,Zn,No, ,clean,Y,Y,N,,N,,,,,,,,,,,,,,,,,,,,,
6825,MIBQAR08_clean,15.05449,7.95706,15.05449,0.593318,2194.51,3698.7,0,0,0.8102,1.36554,0,Zn,No, ,clean,Y,Y,N,,N,,,,,,,,,,,,,,,,,,,,,
6826,MIBQAR09_clean,15.04191,7.9598,15.03248,0.593843,2212.4,3725.56,0,0,0.8076,1.35996,0,Zn,No, ,clean,Y,Y,N,,N,,,,,,,,,,,,,,,,,,,,,
6827,MIBQAR10_clean,15.02988,7.96456,15.02988,0.594411,2192.92,3689.24,0,0,0.81,1.36269,0,Zn,No, ,clean,Y,Y,N,,N,,,,,,,,,,,,,,,,,,,,,
6828,MIBQAR11_clean,15.03541,7.96187,15.03541,0.594831,2195.77,3691.41,0,0,0.8098,1.36139,0,Zn,No, ,clean,Y,Y,N,,N,,,,,,,,,,,,,,,,,,,,,
6829,MIBQAR12_clean,15.03023,7.95939,15.03023,0.59534,2195.53,3687.86,0,0,0.8098,1.36023,0,Zn,No, ,clean,Y,Y,N,,N,,,,,,,,,,,,,,,,,,,,,
6830,MIBQAR13_clean,15.02547,7.95733,15.02547,0.595663,2194.76,3684.57,0,0,0.81,1.35983,0,Zn,No, ,clean,Y,Y,N,,N,,,,,,,,,,,,,,,,,,,,,
6831,MIBQAR14_clean,15.01814,7.96071,15.01814,0.596281,2194.22,3679.85,0,0,0.8096,1.35775,0,Zn,No, ,clean,Y,Y,N,,N,,,,,,,,,,,,,,,,,,,,,
6832,MIBQAR15_clean,15.01631,7.96131,15.0003,0.596428,2194.87,3680.03,0,0,0.8098,1.35775,0,Zn,No, ,clean,Y,Y,N,,N,,,,,,,,,,,,,,,,,,,,,
6833,MIBQAR16_clean,15.00006,7.9611,15.00006,0.597056,2195.04,3676.45,0,0,0.8098,1.35632,0,Zn,No, ,clean,Y,Y,Y,DISORDER,N,,,,,,,,,,,,,,,,,,,,,
6834,MIBQAR17_clean,15.0088,7.97632,14.99122,0.597424,2209.8,3698.88,0,0,0.8074,1.35147,0,Zn,No, ,clean,Y,Y,N,,N,,,,,,,,,,,,,,,,,,,,,
6835,MIBQAR18_clean,14.9999,7.96708,14.98442,0.597794,2194.04,3670.23,0,0,0.8096,1.35431,0,Zn,No, ,clean,Y,Y,N,,N,,,,,,,,,,,,,,,,,,,,,
6836,MIBQAR19_clean,14.98276,7.9671,14.98276,0.598681,2192.1,3661.55,0,0,0.8094,1.35197,0,Zn,No, ,clean,Y,Y,N,,N,,,,,,,,,,,,,,,,,,,,,
6837,MIBQAR20_clean,14.99836,7.96906,14.99836,0.598642,2213.6,3697.7,0,0,0.8068,1.34772,0,Zn,No, ,clean,Y,Y,N,,N,,,,,,,,,,,,,,,,,,,,,
6841,MICDEJ_clean,5.47717,4.50209,5.38717,1.18044,1256.75,1064.65,0,0,0.5258,0.445429,0,Mn,Yes,Mn,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
6842,MICNAO_clean,5.38514,2.95181,5.38514,1.04908,0,0,1084.24,1033.52,0.5686,0.542,0,Cd,Yes,Cd,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
6843,MICNES_clean,5.22596,3.22734,5.21195,0.972071,0,0,1275.14,1311.77,0.6024,0.619708,0,Cd,Yes,Cd,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
6844,MICNIW_clean,4.82166,2.7709,4.81279,1.07613,0,0,970.532,901.869,0.5538,0.51462,0,Cd,Yes,Cd,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
6845,MICNOC_clean,4.78165,2.89559,4.76167,1.0648,0,0,900.042,845.267,0.5808,0.545454,0,Cd,Yes,Cd,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
6846,MICNUI_clean,4.66842,2.87558,4.66061,1.0826,0,0,930.579,859.578,0.5484,0.506558,0,Cd,Yes,Cd,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
6847,MICPAQ_clean,4.95326,2.99216,4.94124,1.03819,0,0,1079.99,1040.26,0.568,0.547107,0,Cd,Yes,Cd,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
6848,MICPEU_clean,5.12907,2.95204,5.12235,1.0587,0,0,1035.09,977.702,0.5792,0.547087,0,Cd,Yes,Cd,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
6849,MIDCAF_clean,11.10741,9.8382,11.10741,0.853326,1614.16,1891.61,0,0,0.6702,0.785397,0,Zn,Yes,Zn,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
6850,MIDRAT_clean,4.2048,3.33834,4.2048,1.26356,437.101,345.929,0,0,0.4452,0.352339,0,Zn,No, ,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
6851,MIDSEZ_clean,4.5902,2.92525,4.4978,1.17183,0,0,627.09,535.137,0.4914,0.419344,0,Ni,No, ,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
6853,MIDSUP_clean,10.07574,8.87881,10.05297,0.69045,1869.43,2707.55,0,0,0.7086,1.02629,0,Ni,No, ,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
6852,MIDSUP01_clean,10.88215,9.55664,10.87435,0.67542,1854.05,2745.03,0,0,0.7122,1.05446,0,Ni,No, ,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
6854,MIDTEA_clean,9.95955,3.94602,9.94582,0.894233,2346.55,2624.09,0,0,0.7012,0.784136,0,Zn,Yes,Zn,clean,Y,Y,N,,N,,,,,,,,,,,,,,,,,,,,,
6856,MIFGEP_clean,5.99664,4.9389,5.9821,1.0207,1811.65,1774.92,0,0,0.5912,0.579213,0,Cd,Yes,Cd,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
6855,MIFGEP01_clean,5.99775,4.93271,5.97758,1.0207,1831.3,1794.17,0,0,0.5916,0.579605,0,Cd,Yes,Cd,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
6857,MIFKUJ_clean,6.05079,4.58023,5.97678,0.91647,1939.38,2116.14,0,0,0.5864,0.639846,0,Zn,Yes,Zn,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
6858,MIFLIY_clean,9.88279,8.82764,9.86175,0.758162,1549.91,2044.3,0,0,0.642,0.846785,0,Mg,Yes,Mg,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
6859,MIFNUM_clean,6.11585,5.67624,6.11585,1.55309,529.015,340.62,76.1683,49.0429,0.441,0.283949,0,"Dy,Co",Yes,Dy,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
6860,MIFPUO_clean,6.70296,5.88092,6.70296,1.13456,971.753,856.498,0,0,0.5046,0.444752,0,Ni,No, ,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
6862,MIFQOJ_clean,7.14805,6.39591,7.14805,1.06573,1037.76,973.749,0,0,0.5254,0.492994,0,Mn,No, ,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
6863,MIFROK_clean,6.3068,5.74769,6.3068,1.44498,561.702,388.727,79.3873,54.9401,0.4722,0.326787,0,"La,Co",Yes,La,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
6864,MIFSAX_clean,6.24449,5.77613,6.24449,1.46696,557.647,380.138,84.3149,57.4759,0.4544,0.309756,0,"Pr,Co",Yes,Pr,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
6865,MIFSUR_clean,6.18293,5.67653,6.18293,1.48492,554.322,373.301,73.2038,49.2981,0.4504,0.303316,0,"Nd,Co",Yes,Nd,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
6866,MIFTEC_clean,6.21252,5.76844,6.21252,1.49343,549.45,367.91,94.3906,63.2038,0.457,0.306006,0,"Sm,Co",Yes,Sm,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
6867,MIFTIG_clean,6.1695,5.71241,6.1695,1.51351,547.592,361.803,81.859,54.0857,0.4488,0.29653,0,"Eu,Co",Yes,Eu,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
6868,MIFTUS_clean,6.04963,5.68051,6.04963,1.61833,495.105,305.936,63.5383,39.2616,0.4414,0.27275,0,"Gd,Co",Yes,Gd,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
6869,MIFVEE_clean,6.09339,5.6432,6.09339,1.54719,534.667,345.572,82.6577,53.4242,0.4374,0.282705,0,"Tb,Co",Yes,Tb,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
6870,MIGMEU_clean,3.05757,2.50616,3.04473,1.70824,0,0,0,0,0.4018,0.235213,0,Cu,No, ,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
6871,MIGVON_clean,4.84375,2.49428,4.83711,1.10257,0,0,570.341,517.283,0.5138,0.466002,0,Co,No, ,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
6872,MIHBAG_clean,4.75314,2.85432,4.75267,1.28353,0,0,893.71,696.292,0.4942,0.385033,0,Mn,No, ,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
6874,MIHHER_clean,15.91854,2.85919,15.8633,1.00757,0,0,1338.82,1328.76,0.605,0.600454,0,Co,No, ,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
6875,MIHHIU_clean,5.23059,3.49067,4.91159,1.29831,472.947,364.279,0,0,0.4318,0.332586,0,Cd,No, ,clean,Y,Y,N,,N,,,,,,,,,,,,,,,,,,,,,
6876,MIHHIV_clean,15.29838,2.91098,15.29838,1.00756,0,0,1281.4,1271.78,0.6084,0.603834,0,Zn,No, ,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
6877,MIHHOA_clean,4.98547,3.21821,4.97786,1.3146,0,0,432.547,329.033,0.4352,0.331052,0,Cd,No, ,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
6878,MIHHUG_clean,5.15935,3.29973,5.1188,1.30475,0,0,470.195,360.372,0.4334,0.332171,0,Cd,No, ,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
6879,MIHLAR_clean,5.77868,4.92206,5.77868,1.33529,705.816,528.586,0,0,0.4442,0.332662,0,La,No, ,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
6880,MIHLEV_clean,5.70252,3.69982,5.70252,1.38172,844.284,611.037,0,0,0.4754,0.344063,0,Pr,Yes,Pr,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
6881,MIHLIZ_clean,5.21862,3.52165,5.21802,1.34387,724.016,538.756,0,0,0.4324,0.321758,0,Pr,Yes,Pr,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
6882,MIHLOF_clean,5.26092,3.78569,5.21082,1.36197,739.196,542.742,0,0,0.4512,0.331286,0,Sm,Yes,Sm,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
6883,MIHLUL_clean,4.76281,3.28084,4.75473,1.42077,0,0,465.486,327.629,0.4832,0.340097,0,Dy,Yes,Dy,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
6884,MIHMAS_clean,5.75215,4.10839,5.75215,1.40367,629.087,448.173,288.099,205.247,0.4702,0.334979,0,"Dy,Cu",Yes,Cu,clean,Y,Y,N,,N,,,,,,,,,,,,,,,,,,,,,
6885,MIHMEW_clean,5.92563,3.03678,5.91912,1.47186,0,0,1150.73,781.822,0.5146,0.349626,0,"Nd,Pt",Yes,"Pt,Nd",clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
6890,MIJBAK_clean,6.80526,6.55932,6.80526,1.25428,1032.07,822.839,0,0,0.502,0.400228,0,Cu,No, ,clean,Y,Y,N,,N,,,,,,,,,,,,,,,,,,,,,
6886,MIJBAK01_clean,6.57786,6.16155,6.57786,1.31122,1016.18,774.988,0,0,0.4714,0.359512,0,Cu,No, ,clean,Y,Y,N,,N,,,,,,,,,,,,,,,,,,,,,
6887,MIJBAK02_clean,6.33392,5.84627,6.33392,1.36545,975.128,714.144,0,0,0.4486,0.328536,0,Cu,No, ,clean,Y,Y,N,,N,,,,,,,,,,,,,,,,,,,,,
6888,MIJBAK03_clean,6.12857,5.51061,6.12857,1.44911,941.396,649.638,0,0,0.417,0.287763,0,Cu,No, ,clean,Y,Y,N,,N,,,,,,,,,,,,,,,,,,,,,
6889,MIJBAK04_clean,6.06597,5.36819,6.06597,1.49008,951.759,638.73,0,0,0.4018,0.26965,0,Cu,No, ,clean,Y,Y,N,,N,,,,,,,,,,,,,,,,,,,,,
6891,MIJFIU_clean,7.7548,2.75421,7.7548,1.00618,0,0,848.287,843.073,0.5282,0.524954,0,Cu,Yes,Cu,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
6892,MIJHOD_clean,4.18455,3.46938,4.126,1.22946,1127.43,917.014,0,0,0.5064,0.411887,0,Mg,Yes,Mg,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
6893,MIJMAU_clean,6.68967,5.56749,6.68967,1.09709,1295.9,1181.22,0,0,0.5546,0.50552,0,"W,Ni",No, ,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
6894,MIJYEK_clean,5.3671,3.22254,5.3671,2.49312,0,0,656.728,263.416,0.4186,0.167902,0,La,Yes,La,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
6896,MIKJAR_clean,5.99502,4.85131,5.99502,1.96036,716.905,365.7,0,0,0.4012,0.204656,0,Ga,No, ,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
6897,MILQIJ_clean,4.63559,4.00457,4.63559,1.27465,706.955,554.628,0,0,0.4642,0.364179,0,Al,No, ,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
